SK_ID_CURR,TARGET
101186,0.06362993315834285
101190,0.11712541514813558
101193,0.11732950937080591
101194,0.08928700660150272
101198,0.10047350690337994
101200,0.0725765366341802
101204,0.10926415776562466
101211,0.08451784437788486
101213,0.08228647446960546
101223,0.08429058851195141
101225,0.10561893712988513
101237,0.08813890970348276
101243,0.09127342315201666
101244,0.11914340852052188
101258,0.08113189727238368
101259,0.1448980794023308
101268,0.11562751644100754
101269,0.08315949573156207
101271,0.1246255030907966
101279,0.0739235347058692
101281,0.0970792457525285
101287,0.0814531092215153
101292,0.07505016121892627
101294,0.0838551886166088
101296,0.07339230447595067
101297,0.0867617495800847
101299,0.07015157008059301
101301,0.09105508951099305
101305,0.08565509730015938
101308,0.06643910564833025
101318,0.06476972242824335
101327,0.1129580948791669
101329,0.11758971245623741
101332,0.06851711634968645
101337,0.09913327417339363
101343,0.07207620399977903
101345,0.077155409703951
101346,0.1034714606128734
101353,0.05641859092058734
101354,0.11371616915899813
101355,0.10908194734555014
101356,0.06612822889313197
101362,0.1129688397027069
101363,0.14109746884358199
101365,0.08406643121195417
101366,0.11067683881357314
101367,0.12989574794127043
101368,0.0591746210161749
101374,0.11604123512051051
101380,0.07679020024089497
101383,0.07015722829743694
101398,0.06216481700407638
101399,0.13706033194777067
101401,0.12254401310198122
101412,0.10514769488629719
101426,0.12534256973982877
101427,0.13898507536242488
101428,0.1040721207692888
101429,0.10102112898482625
101434,0.08774963021848091
101440,0.09960382028706784
101448,0.10743783267992033
101449,0.09474436515022872
101465,0.08051077129648121
101467,0.08717730366923133
101472,0.14063476216356102
101478,0.09252964032687327
101497,0.09125455245873539
101504,0.08096527376468413
101547,0.08350374144563776
101548,0.10476061695790823
101555,0.09006903447820327
101570,0.0994791039778482
101572,0.08132367260233787
101578,0.08688828871293097
101580,0.12024805733094367
101588,0.10149389983624317
101602,0.08696755063414661
101610,0.10083551275495459
101614,0.12374556939043381
101616,0.10363892772086715
101643,0.10765810751362222
101644,0.10598020923123576
101649,0.09530822178899433
101650,0.10316676061229958
101665,0.06672302555518847
101667,0.11528264023367761
101669,0.06668639599618736
101674,0.10934395271443868
101675,0.09152458584540046
101678,0.11042691298202995
101682,0.08906625138912001
101686,0.1067060501467662
101697,0.14721875294439385
101700,0.10046233026835207
101711,0.07564042056956095
101714,0.05706116522939499
101715,0.11764912831043739
101728,0.09629031778661645
101732,0.08291396278864524
101757,0.09347864537134333
101758,0.10776906304651225
101759,0.10505172588792804
101762,0.055858935466111696
101764,0.0867900664033799
101780,0.11889815815121083
101784,0.10629983126346314
101789,0.07513333825789856
101816,0.08870612834173527
101819,0.07799912238146527
101827,0.05888427295807479
101863,0.1106059098559562
101867,0.12283841031129202
101870,0.06985244404558544
101873,0.11740546880926982
101878,0.08976981407075924
101879,0.065581873372484
101880,0.07535418785929905
101887,0.10694076187220682
101897,0.06937081959051099
101901,0.0751072411268556
101903,0.14956732738394174
101920,0.09634873374850456
101921,0.09032928980972378
101922,0.08509884745508253
101961,0.12880134320999315
101962,0.08472662143517398
101971,0.0919911896609969
101976,0.12385866450019009
102002,0.10719752945465659
102005,0.07713064248800956
102007,0.14357738086984922
102017,0.07637503551894108
102019,0.13118069341133431
102029,0.06742753688266252
102051,0.09752172081441028
102052,0.07105668343730852
102054,0.08337851842866462
102062,0.1252845364293274
102067,0.1058075340458903
102068,0.09597265484517423
102070,0.07913671703839037
102090,0.08651135053087212
102092,0.13017113299716468
102099,0.12970703382458043
102100,0.058009758184532766
102112,0.10559605987647006
102113,0.09452268414392263
102122,0.11247396049859103
102123,0.0843517764103679
102125,0.0769846332559495
102126,0.09663451232001341
102146,0.09692482694520946
102147,0.10723298588497203
102151,0.09713335520861816
102158,0.08509361955558127
102159,0.08276923417926962
102162,0.07360286658268585
102165,0.08012815783357768
102166,0.11183445270488258
102174,0.08373783312688302
102193,0.138616197101103
102198,0.08660914841592358
102205,0.10291007022099534
102206,0.09439170808194074
102218,0.0969642343634938
102221,0.09760717241296073
102230,0.09385097787916853
102238,0.09596713723002352
102248,0.06432476003818197
102252,0.10670377923403455
102259,0.07647430761683259
102262,0.10122694021650032
102273,0.07226221705327367
102286,0.0861131339042594
102293,0.0959743995590342
102294,0.0696808091218587
102296,0.08827213240513071
102298,0.10724662516660735
102303,0.07931880364853444
102309,0.1098251027818088
102315,0.06988845093393596
102340,0.07773345069768804
102342,0.08178243268890797
102344,0.08848985166323549
102346,0.12605500207372175
102347,0.07133558466608098
102374,0.11422069947305563
102380,0.10866124742222476
102387,0.09564058567891058
102393,0.08052205314528288
102403,0.09134817490755542
102413,0.10393073115988812
102414,0.061791915606030215
102415,0.08892210293410353
102416,0.08882279146657425
102439,0.1032113059935868
102441,0.08069561301368097
102443,0.07870273960467408
102444,0.08211246730624029
102445,0.1380341339734213
102448,0.07326159607570523
102449,0.09870493787636646
102450,0.14155317722606806
102456,0.084066826826946
102458,0.09909373809825067
102459,0.08323093499940064
102465,0.06467868911327602
102470,0.12380249395727241
102471,0.07469435646390968
102475,0.13035675468704186
102476,0.12111164379619993
102506,0.08333754738561273
102509,0.07624597306085226
102519,0.08904160351181487
102522,0.07636825018288926
102545,0.08578783344949412
102549,0.11113419056446364
102562,0.06932492392910512
102563,0.08577656890434249
102568,0.12425518222952033
102582,0.10709143870408815
102592,0.06421377868455852
102597,0.09299723120727872
102605,0.11238387636940515
102614,0.09975567671185746
102617,0.09738436028866743
102634,0.07766914878878763
102652,0.08222765292289433
102655,0.05366993102753845
102671,0.07084365479137818
102694,0.0868929529568495
102701,0.11220916857884913
102703,0.06664621445282655
102704,0.07591005219276806
102713,0.0501076383867385
102720,0.11612647221336829
102731,0.0690159284605923
102733,0.08203010230997396
102749,0.13002966439124822
102755,0.07850070733772854
102763,0.07657056780915292
102770,0.11822067681401008
102772,0.1068517346881926
102799,0.10500934326856755
102838,0.08717608554274442
102854,0.08013456535520748
102862,0.1281830121803032
102863,0.09963124732150438
102867,0.08113784311575538
102868,0.07585175165233438
102878,0.08811905778589829
102887,0.09823264622054004
102898,0.12838013837840767
102904,0.09077588095945673
102912,0.12059573176624869
102919,0.07560729803335475
102927,0.08431582352332402
102932,0.09654644514218987
102933,0.13875336945053995
102935,0.0693631293620937
102958,0.1074993798727949
102969,0.10163879891176014
102971,0.08334764501940849
102975,0.07405737907512175
102979,0.09598768719937237
102982,0.065641301861609
102987,0.10525976132494558
102989,0.09103912232353012
102995,0.09321538007883105
102996,0.08248245703314087
103000,0.06885133893841114
103001,0.10829287959911003
103004,0.08692771696951448
103010,0.08759803472815683
103025,0.1079562576503939
103029,0.098809060116445
103046,0.1024899200577578
103056,0.0774412464745266
103062,0.09793542912320997
103078,0.1110437068794865
103083,0.06287145992505579
103092,0.10488149107537585
103096,0.08980511885739328
103097,0.10179304514999302
103102,0.13471122982746353
103112,0.08848611308590457
103132,0.06859635529130108
103144,0.0964049624068963
103145,0.07803716115334484
103146,0.07729164702651688
103147,0.11032940413601117
103158,0.0838942158613298
103171,0.11941663727150535
103173,0.07407282497096926
103184,0.0910264372823523
103195,0.10367233489534167
103196,0.07054308571814175
103206,0.08060998189029513
103230,0.09966367888098823
103231,0.11260701787966299
103232,0.10430576075916678
103239,0.1163159837388127
103240,0.0995785361785184
103243,0.087929429516659
103252,0.10104385962201853
103258,0.09408112801366163
103259,0.0927575801322627
103279,0.07958597664692299
103280,0.062278847997081915
103286,0.09198776333501235
103287,0.1318202755275589
103290,0.09234046193230284
103298,0.11399890005566317
103315,0.05398782212453737
103319,0.07203370040993227
103334,0.1291551302825895
103336,0.09924872857484753
103345,0.10066762257762087
103368,0.09199872377999813
103371,0.12015345403235965
103377,0.08210338301522631
103398,0.0800390791235929
103404,0.07067557907550799
103408,0.09978300602031974
103410,0.07734854665438684
103418,0.07453421454651574
103420,0.12321901184571322
103432,0.10797086608329907
103433,0.08323723399028664
103436,0.06779141321933135
103440,0.10045813406852357
103453,0.09110047338469203
103459,0.10196750040304398
103460,0.08559862245091372
103461,0.06972067458700984
103462,0.11309330806928419
103473,0.09508921865492072
103474,0.06529050629906627
103475,0.10522179393699384
103478,0.11783166968945756
103480,0.10639539809328728
103484,0.0664554442868338
103494,0.08553559273876936
103513,0.11414815533946586
103515,0.09069706191335149
103516,0.13909083529533592
103525,0.11306284131668333
103541,0.12565009862529872
103544,0.08157439995125326
103562,0.13007648860885884
103570,0.1724008650365822
103572,0.13960035208495267
103574,0.08090933819601885
103575,0.103001500450561
103591,0.11435542883324425
103594,0.07730888663869755
103609,0.07498424707932794
103613,0.07469797464385593
103614,0.07500524711638387
103615,0.06769613814429754
103624,0.09954017465503641
103625,0.15711052869534212
103628,0.12320993245082751
103629,0.0727689283415323
103647,0.09279834244865413
103648,0.11452035902132261
103651,0.08666272402454421
103658,0.06941244438179277
103668,0.09088760713120494
103669,0.08367796849147953
103676,0.10411713902289986
103682,0.08276206903201741
103683,0.0626477130687182
103689,0.07239982461877315
103725,0.059558477409181236
103733,0.09048747328843328
103744,0.05832490368528572
103762,0.11034220569160498
103771,0.11930790310759655
103773,0.0656093710431458
103783,0.11414449050949389
103784,0.10457986933658922
103808,0.06498568977830035
103812,0.07511935827207236
103813,0.09568796032811082
103814,0.0772736674591139
103818,0.13653862910152384
103824,0.09352198361902025
103828,0.06509929050637699
103830,0.08806970329474248
103840,0.07594130994487196
103842,0.10365137175398513
103847,0.123157615352108
103848,0.11479109878854296
103851,0.06559870286681156
103854,0.13018710500254835
103857,0.16305455153561638
103861,0.06013677429062786
103862,0.09809216140441124
103865,0.09679647808216847
103870,0.06493818121995173
103876,0.09072696328287769
103891,0.15053772690037193
103908,0.07430710787973041
103914,0.09309175041397319
103918,0.10537511850762593
103940,0.09402174994606317
103963,0.12098678529533742
103966,0.11252647419836535
103971,0.1217768119575636
103980,0.10208550345687066
103984,0.07727307365228524
103985,0.07875804374754883
103998,0.13509650778194793
104019,0.08343455527126525
104026,0.08904092901460954
104035,0.11697163699451706
104044,0.075346263085443
104045,0.0964786441335609
104047,0.10137195230874954
104051,0.07218607875153644
104058,0.08733405273068676
104063,0.07332352450579371
104066,0.09540598314316667
104087,0.054590941680047377
104089,0.09538524970881318
104095,0.08154971117745007
104098,0.12110051137673468
104104,0.05943488778870339
104110,0.09667251935056621
104120,0.08238123291716846
104122,0.060330075506250753
104131,0.09772339842432241
104132,0.11406948189380925
104135,0.0695402072681523
104136,0.09929503237158883
104149,0.09082812562935451
104150,0.08617015407187295
104156,0.10181972448779467
104165,0.11420405246470325
104175,0.0880589230195684
104179,0.1231441841587707
104184,0.09780363128912381
104206,0.07417174677080962
104216,0.1092625734021342
104230,0.1469156452007058
104257,0.05384892436232923
104272,0.0565538511908228
104273,0.10120860638604577
104278,0.057489093061945926
104294,0.10272620268592134
104295,0.08725963159939205
104297,0.0752775595003225
104298,0.10567736402502288
104308,0.11006235089111083
104318,0.08725849675750315
104319,0.07576638180388694
104320,0.12851278221171034
104327,0.11795567584457303
104334,0.09315869881540637
104344,0.11839562630302829
104350,0.08144154822670341
104351,0.09332399127842851
104354,0.10882690705226733
104369,0.12393196084863294
104376,0.10003807841787227
104381,0.09183164590608053
104384,0.10059476686472565
104391,0.06698028409542794
104394,0.10880004859660007
104398,0.12383313263506054
104402,0.08107667246912274
104408,0.08383178686363402
104409,0.06715731780250771
104410,0.13683216796321232
104412,0.08090778378867095
104417,0.10224195402656261
104424,0.09200977161460909
104426,0.06898216347077328
104435,0.08553792270041312
104445,0.08599671348820037
104458,0.06031797777224751
104460,0.09742229473121239
104466,0.08190985334582303
104472,0.12050392877813307
104473,0.10799327231831718
104479,0.06099412949484031
104480,0.07772496579612427
104482,0.12601299811469985
104499,0.057175678609730676
104501,0.06056869714041978
104502,0.081231980258238
104506,0.08839079620163033
104510,0.06302705882131555
104512,0.07898227598511791
104520,0.13138030302264847
104528,0.11690881255645705
104529,0.10224934478200441
104541,0.09996616529042458
104578,0.07651862651468866
104584,0.08502396465734637
104588,0.10357538114079717
104602,0.09022579231557586
104610,0.06946878717147166
104611,0.08891860279307641
104618,0.11175149629469924
104620,0.0898668866134725
104622,0.06056003063090766
104624,0.07131539284671325
104625,0.0991969059129768
104634,0.13282951738532192
104639,0.10171666451426718
104646,0.07877780239318384
104647,0.07702768146295455
104652,0.06413874832063796
104670,0.08826220670768596
104677,0.08011738215096059
104685,0.11274331313650043
104691,0.09799961084059906
104696,0.07991345676559948
104699,0.06798357445178445
104712,0.11753738767455867
104714,0.09105574371265528
104717,0.0957343736090549
104718,0.08362879024066183
104740,0.08031835344662681
104741,0.10034016915744588
104743,0.05555385886818821
104744,0.108020984993161
104747,0.10353901098400858
104767,0.0966636371658098
104772,0.17777654934975345
104776,0.13514370025131017
104779,0.07274282942559215
104814,0.09331023763920131
104815,0.08439919937208017
104830,0.1003712766668645
104831,0.11322530274420273
104833,0.10755621751894838
104839,0.0758018782995579
104840,0.08420897865308972
104860,0.1059268520115783
104861,0.06014987545911301
104866,0.08860053471741275
104870,0.0773998830970792
104877,0.10348048660236309
104878,0.06799427867779473
104879,0.08485253963550386
104880,0.09680421500898091
104899,0.09474257304392705
104906,0.06366430911927214
104907,0.11501065878168572
104913,0.09595490187416979
104916,0.1110549858452105
104921,0.09790359019189869
104930,0.08723801854232467
104931,0.10127923097090838
104936,0.10217357862713822
104937,0.09628686564004456
104942,0.08485727184345104
104943,0.08764750377728349
104969,0.1080762895968612
104972,0.1460870766615007
104988,0.0990633102860119
105013,0.10556988374138096
105015,0.10198588033949563
105019,0.08029901512156255
105027,0.09178574652115572
105030,0.09788739204392578
105035,0.15776769435870952
105041,0.07048092770948713
105051,0.1235075364426046
105056,0.07611540052893322
105067,0.17220137266171226
105071,0.10923153863143663
105072,0.06906990383324316
105074,0.1277946376510864
105091,0.12180629640081647
105101,0.0788834813962557
105103,0.0874950309449894
105134,0.09784918439266393
105139,0.09663667551948932
105142,0.12798116185170774
105146,0.09925056786533831
105163,0.09397379983525041
105168,0.11937705966755101
105172,0.057252951636624895
105176,0.12500300447009327
105195,0.08890734973778704
105196,0.13956143815609318
105197,0.0672940175296223
105203,0.09167597678332562
105223,0.10015312916224918
105227,0.09399859019022354
105228,0.06696039160054373
105230,0.10954518176310804
105231,0.12669440661928955
105239,0.08514950192825893
105242,0.10297324503252296
105244,0.08850881578331357
105245,0.11426971505555046
105248,0.05906806498270325
105249,0.09027299104210829
105266,0.12537915982031542
105271,0.12327552424105379
105276,0.11672889920363035
105282,0.11126410924019291
105292,0.08246779198898026
105297,0.053596720309563986
105332,0.1261022245251581
105333,0.0799425401310134
105343,0.07077905900355355
105344,0.057767871599124186
105345,0.11951928265437778
105357,0.09795672230266052
105359,0.08959284815887249
105366,0.08143484425141784
105367,0.09934710577274343
105370,0.049171644533877075
105377,0.0969017217290671
105390,0.08674060390070566
105399,0.06973715089288833
105403,0.08488316398042223
105404,0.0864261650369744
105414,0.07941974949519687
105417,0.09031956909378984
105425,0.14200847330658825
105452,0.07845296417336098
105454,0.10370453025224315
105456,0.11652221797626343
105470,0.10884640949776647
105471,0.06377326420127578
105483,0.08325609973880715
105493,0.11466305061689296
105508,0.1309020443471337
105514,0.11070279452733527
105515,0.06052359148215935
105528,0.13716132469261613
105529,0.07666273005064835
105531,0.07712421108452835
105532,0.08170053279568602
105558,0.05589560197991886
105574,0.09669028393618308
105578,0.06566619770621411
105584,0.14593772869023824
105595,0.11719528133628389
105617,0.10440009531339005
105618,0.08668831549633346
105621,0.08317191726359663
105625,0.08760091003292071
105629,0.09079009194955576
105630,0.07204480306129116
105634,0.06687724949735101
105635,0.10436902944214599
105641,0.10544477389238033
105647,0.10590676056272601
105648,0.0854579355260764
105655,0.06858660470760389
105657,0.07205329482295016
105672,0.11136789562865154
105678,0.09195363676473406
105682,0.07684864258453125
105691,0.09961908343767296
105692,0.08878675576518184
105706,0.13041364432736013
105712,0.10639908799949178
105720,0.09476570417307938
105734,0.08419639510664324
105735,0.097806961846792
105736,0.0910198360678774
105737,0.06978438778131785
105738,0.13471892770381838
105740,0.11586533278502088
105744,0.05868307662619213
105747,0.10654511549131189
105749,0.10901433130640077
105754,0.09673200516493811
105758,0.0664604305300682
105760,0.09414457819915756
105767,0.08778267170129339
105784,0.11324269618058912
105791,0.09262894576524713
105802,0.08583954114650577
105807,0.1326338515716087
105809,0.07800246422065679
105816,0.10383753805283895
105817,0.059045573684618116
105824,0.1343239017493903
105832,0.10195801439602906
105856,0.07723195457941716
105865,0.08707078841316586
105899,0.07996993834692746
105906,0.05830189853118208
105916,0.0955149233581501
105923,0.11517387027843513
105937,0.093930406555988
105965,0.06904924353306013
105966,0.08671723556619944
105968,0.07231169616107953
105973,0.08696249826511687
105976,0.1094101341419943
105978,0.06545100078982313
105979,0.07790381755307361
105991,0.10133736079691545
105998,0.08733092595861329
105999,0.0965136512643047
106000,0.1055869100235358
106001,0.10775223848045634
106010,0.08568779466918149
106011,0.09564893926670201
106013,0.11989127072006542
106015,0.08390268922884798
106026,0.06850305474038777
106032,0.07321665652073264
106035,0.09716708551260256
106040,0.09098418269555388
106041,0.12847966347379558
106044,0.06410335288730001
106053,0.09999707913382666
106054,0.07129430650611279
106065,0.1261885281316181
106081,0.08182097333726332
106083,0.08787311426332164
106087,0.09700650820013942
106090,0.09893263766731164
106101,0.052597653915289165
106102,0.12510171598403813
106109,0.07834133850526419
106116,0.0762881013505913
106150,0.07779537642669479
106155,0.16077480472746536
106166,0.090067870054398
106176,0.08807418917024491
106189,0.07156576520245563
106199,0.12770943181918468
106205,0.09165829376908391
106206,0.08382953418424308
106211,0.08486882326990822
106214,0.06517465439003167
106216,0.09305202051974663
106217,0.09747510443136732
106225,0.08148146390138522
106249,0.07264638887305834
106256,0.080016528197595
106258,0.07853913636713442
106261,0.10287220324863722
106262,0.11645519534344966
106264,0.06257872890159413
106271,0.11152255114627027
106276,0.0847226710377164
106277,0.0942076688120913
106286,0.112090030801031
106293,0.06721004030696175
106295,0.07508324671321773
106296,0.1033334721909204
106297,0.1264017175316308
106298,0.09420237682039077
106311,0.07972100707418488
106314,0.11557080800078917
106320,0.12462461385767297
106334,0.10594868114099887
106346,0.07481426087962366
106347,0.07990686553118401
106349,0.08871275717643899
106354,0.1114517074733926
106360,0.056594327546456547
106373,0.0896619986394361
106377,0.07523589250874059
106386,0.10761304375981277
106387,0.10733002352154034
106391,0.05614680580389776
106401,0.12459648479499114
106411,0.12077516425707188
106413,0.11743065804991872
106426,0.10178734387241296
106427,0.07960887358572925
106428,0.14411962170893095
106434,0.09612360863632824
106438,0.09811535054705198
106440,0.10105805229228074
106441,0.06525913204162045
106452,0.1188301454661463
106453,0.08169269761495597
106454,0.09047024767694985
106457,0.09853341717317889
106484,0.0756701378488692
106488,0.15182791491954573
106491,0.09002592126786964
106514,0.09014191241565188
106527,0.0968796706171547
106528,0.0759766227138275
106529,0.05398641473191713
106534,0.12034495370031653
106550,0.11094629158819283
106577,0.08224909386072819
106585,0.1300791775305373
106590,0.06278723873315811
106607,0.07935252185656837
106610,0.10622346453346315
106611,0.10019398898204109
106612,0.119024151428204
106624,0.07077629272278771
106631,0.07554126006235563
106647,0.17579311146654944
106660,0.12842524243539788
106674,0.08707207329498348
106687,0.07440607325592445
106712,0.0926173020554128
106713,0.08079693016287541
106717,0.08358693893554744
106720,0.10019961417371173
106721,0.09799713035674261
106724,0.09326243500276958
106735,0.11039072098862028
106739,0.07928740432113832
106740,0.08498912627077229
106754,0.07640512708243201
106760,0.14858496652027733
106761,0.10674159399877015
106784,0.09608821688760867
106787,0.08754301024457609
106797,0.07807792021097286
106798,0.07794169765053903
106802,0.1259705492235345
106803,0.10710562801095788
106804,0.15671255666792613
106805,0.08036206781064857
106810,0.1319611095460296
106812,0.09932826842813701
106813,0.06692102439319425
106817,0.07115089028339687
106822,0.09765049212773916
106823,0.08550105508272447
106827,0.06944204242472415
106841,0.07466084569601612
106851,0.08581883905283516
106852,0.09877256180163792
106853,0.14787005174371362
106854,0.154128035563742
106861,0.09953356328218492
106873,0.12065194129980157
106877,0.07564694045924149
106878,0.08544650271459402
106881,0.10574255269635753
106900,0.08085408886893056
106906,0.07501680116994303
106907,0.08412464802716889
106914,0.10018275340685877
106916,0.08773185718745115
106924,0.07256331088017288
106931,0.08353873248629051
106936,0.10868609263605493
106937,0.08019105798226077
106938,0.08406581305231835
106939,0.11192093046225055
106943,0.07238947462379983
106944,0.07799337249419593
106967,0.11096752571361575
106980,0.09478392409737739
106986,0.0675050657020333
106987,0.0867433034513755
106990,0.06757227920675078
107013,0.05666562373711731
107023,0.09693837110147555
107033,0.06557545632862785
107037,0.10291019362855924
107048,0.10078919815082187
107071,0.10969710882131348
107081,0.06293706082306721
107113,0.08830914490258891
107130,0.06658810173917527
107131,0.08882205705964477
107145,0.09361897473372895
107156,0.09691416049943508
107219,0.07735015668688608
107222,0.11750364470585077
107223,0.19520602901545986
107232,0.12889784349464153
107245,0.10129429946766501
107246,0.0601088807584143
107247,0.06650045636248043
107256,0.07561107986351909
107259,0.07252905294936166
107260,0.049929942568504256
107279,0.13810792406706587
107280,0.07151905000447606
107281,0.09939245406580069
107285,0.09284751401578421
107329,0.112753932420064
107337,0.0768188904430817
107349,0.0783369428845833
107350,0.09480961926338831
107351,0.06318493213809535
107359,0.14681416735609995
107391,0.10246444703609152
107394,0.11508039738491216
107395,0.06374626386767678
107406,0.11466045373261421
107416,0.11146788107514753
107417,0.08211953536866527
107418,0.07482344075083831
107419,0.07890541526293003
107444,0.08810511251608531
107445,0.10311180162547647
107446,0.098488950784226
107460,0.09905377693631963
107470,0.10445470437389864
107475,0.07907472197094355
107520,0.08935067182106961
107526,0.09724474438455166
107527,0.0632400826300925
107530,0.07113339408250131
107532,0.13787741989332372
107534,0.11840418829483235
107535,0.0869732916049567
107554,0.1130553025441401
107556,0.08943084747051022
107559,0.095892183461211
107561,0.062109118402773555
107564,0.07986855135497983
107566,0.09816795663098593
107571,0.083374184086598
107590,0.10516549880856176
107602,0.09760960579364647
107625,0.12271207489023814
107626,0.13493159979481048
107635,0.08297230188537182
107636,0.07933647807504118
107645,0.10302063085014053
107652,0.11755368196396561
107655,0.06412224333377348
107668,0.06895730382116715
107670,0.07378452236647182
107677,0.05957651539846524
107680,0.11074020278187544
107683,0.08626326455170405
107684,0.07585343065445688
107691,0.0897025316996494
107692,0.11383828432248573
107703,0.12418629980921402
107709,0.0652894242118978
107710,0.07595694808676462
107721,0.09930512979346422
107725,0.12040188542284506
107727,0.13053126888432912
107739,0.09289895785458872
107740,0.10683939785836963
107741,0.09886207505835735
107747,0.07230567652650507
107765,0.13935404908589102
107768,0.07033235835778169
107775,0.0922815989531283
107782,0.11703964666099202
107790,0.07549566175062682
107801,0.08972625729836348
107807,0.06378029547741175
107811,0.11419524383567095
107817,0.13111506799599193
107826,0.08419028409684041
107838,0.0987094969797001
107839,0.08351624996943574
107843,0.07973024872844629
107847,0.06802034704995873
107849,0.10327654727523349
107850,0.09351171294651449
107867,0.11445354248466022
107871,0.1017967923958228
107908,0.09106092615095973
107913,0.12572163448762277
107927,0.10604800319989152
107931,0.05589531839953651
107955,0.059456042998982384
107962,0.0938840188911254
107977,0.0802389009744051
107978,0.08909339157006022
107993,0.07683913448171867
108010,0.08012159934524118
108016,0.11143236476422826
108018,0.13182530377472074
108027,0.11056836852897911
108045,0.0997430770227452
108069,0.12517173684578242
108082,0.09715689383982686
108089,0.09353155562212206
108092,0.08435046922994344
108106,0.07528720340790963
108112,0.0939305443461975
108120,0.1208728438645272
108122,0.15609760911445983
108135,0.12570388151669842
108170,0.08084717808970471
108171,0.09382756503865047
108177,0.06517841463656598
108180,0.11193698587561736
108183,0.08612866559296428
108184,0.06711940401624306
108185,0.09375574637460574
108192,0.09836504896458226
108195,0.10860385343533034
108196,0.12511139309424488
108218,0.07813118726281387
108219,0.13129814606115156
108243,0.10842581216765193
108249,0.06593028942775733
108251,0.051781641807676485
108274,0.07381262686278828
